Author,Community,Degree
https://openalex.org/A5066201133,44,6
https://openalex.org/A5007099546,103,3
https://openalex.org/A5055580918,103,2
https://openalex.org/A5046385613,52,3
https://openalex.org/A5089560272,52,3
https://openalex.org/A5060391140,132,5
https://openalex.org/A5021420705,44,1
https://openalex.org/A5062709281,44,6
https://openalex.org/A5008342752,10,9
https://openalex.org/A5084020045,10,5
https://openalex.org/A5051599045,10,5
https://openalex.org/A5085706591,10,5
https://openalex.org/A5037587514,103,2
https://openalex.org/A5064222660,45,14
https://openalex.org/A5063689373,18,4
https://openalex.org/A5028025312,61,6
https://openalex.org/A5029804415,61,5
https://openalex.org/A5072516978,61,6
https://openalex.org/A5069362029,61,2
https://openalex.org/A5070541195,132,5
https://openalex.org/A5079553919,132,5
https://openalex.org/A5023183204,10,5
https://openalex.org/A5035831645,10,3
https://openalex.org/A5045132686,10,11
https://openalex.org/A5019373396,133,1
https://openalex.org/A5011716068,52,4
https://openalex.org/A5022972945,52,4
https://openalex.org/A5036483175,52,3
https://openalex.org/A5084553107,52,3
https://openalex.org/A5085908375,52,5
https://openalex.org/A5023117758,52,3
https://openalex.org/A5005031025,15,35
https://openalex.org/A5020693407,4,8
https://openalex.org/A5062760261,53,11
https://openalex.org/A5010879920,31,16
https://openalex.org/A5025436534,31,7
https://openalex.org/A5069919112,31,15
https://openalex.org/A5034829669,53,6
https://openalex.org/A5057096132,15,6
https://openalex.org/A5057850553,4,1
https://openalex.org/A5021711787,12,2
https://openalex.org/A5048065232,12,7
https://openalex.org/A5045510685,12,2
https://openalex.org/A5084303908,12,5
https://openalex.org/A5004447544,53,7
https://openalex.org/A5045048391,53,5
https://openalex.org/A5002722096,15,10
https://openalex.org/A5041833853,134,3
https://openalex.org/A5078399314,134,9
https://openalex.org/A5076865166,9,12
https://openalex.org/A5081596934,9,6
https://openalex.org/A5081961923,9,6
https://openalex.org/A5072126620,1,7
https://openalex.org/A5079162755,1,11
https://openalex.org/A5015037403,28,33
https://openalex.org/A5057746925,28,9
https://openalex.org/A5072228421,28,9
https://openalex.org/A5076567873,28,9
https://openalex.org/A5066580301,53,8
https://openalex.org/A5040000503,42,15
https://openalex.org/A5089821858,28,4
https://openalex.org/A5079965457,15,5
https://openalex.org/A5076455112,31,4
https://openalex.org/A5007972350,12,3
https://openalex.org/A5016152627,12,3
https://openalex.org/A5023422683,44,4
https://openalex.org/A5034180685,53,5
https://openalex.org/A5034517348,53,5
https://openalex.org/A5087585995,53,7
https://openalex.org/A5073625523,4,3
https://openalex.org/A5082721717,4,2
https://openalex.org/A5000027643,28,8
https://openalex.org/A5013188586,53,4
https://openalex.org/A5032086124,53,4
https://openalex.org/A5020227237,53,5
https://openalex.org/A5059059526,53,5
https://openalex.org/A5019301068,53,4
https://openalex.org/A5047487997,53,2
https://openalex.org/A5088133649,53,9
https://openalex.org/A5037770535,42,4
https://openalex.org/A5052201592,53,2
https://openalex.org/A5059005121,53,2
https://openalex.org/A5042713763,42,5
https://openalex.org/A5068956433,42,4
https://openalex.org/A5012809649,134,6
https://openalex.org/A5029773394,134,6
https://openalex.org/A5040351890,134,6
https://openalex.org/A5048925103,134,6
https://openalex.org/A5066039364,134,6
https://openalex.org/A5006695988,39,4
https://openalex.org/A5048404778,39,4
https://openalex.org/A5048901866,39,8
https://openalex.org/A5033299992,135,5
https://openalex.org/A5039684452,135,3
https://openalex.org/A5081911715,135,3
https://openalex.org/A5002142268,53,2
https://openalex.org/A5020912023,53,2
https://openalex.org/A5032928688,53,5
https://openalex.org/A5039879554,15,3
https://openalex.org/A5005501332,42,3
https://openalex.org/A5022301871,1,4
https://openalex.org/A5059518831,1,4
https://openalex.org/A5019234419,53,6
https://openalex.org/A5011684997,53,4
https://openalex.org/A5023805289,53,4
https://openalex.org/A5034160486,53,4
https://openalex.org/A5076745712,53,4
https://openalex.org/A5009337324,9,7
https://openalex.org/A5016466021,9,6
https://openalex.org/A5026423633,15,8
https://openalex.org/A5004785994,28,7
https://openalex.org/A5041670828,28,7
https://openalex.org/A5052624250,28,7
https://openalex.org/A5028241795,31,4
https://openalex.org/A5014413188,9,2
https://openalex.org/A5048031204,15,2
https://openalex.org/A5010484548,53,8
https://openalex.org/A5023650544,53,8
https://openalex.org/A5026092661,53,8
https://openalex.org/A5073699045,53,8
https://openalex.org/A5000701793,53,1
https://openalex.org/A5036721285,53,2
https://openalex.org/A5046973102,4,2
https://openalex.org/A5082372296,135,1
https://openalex.org/A5070296482,53,1
https://openalex.org/A5053318843,16,2
https://openalex.org/A5073147604,2,3
https://openalex.org/A5015235179,85,5
https://openalex.org/A5068209077,85,37
https://openalex.org/A5079275790,85,5
https://openalex.org/A5091640230,85,4
https://openalex.org/A5005768038,52,3
https://openalex.org/A5039433898,80,7
https://openalex.org/A5020261863,16,5
https://openalex.org/A5043139004,16,5
https://openalex.org/A5046224601,2,8
https://openalex.org/A5065928357,2,3
https://openalex.org/A5010053907,41,8
https://openalex.org/A5075073626,109,4
https://openalex.org/A5026258669,41,2
https://openalex.org/A5070009875,72,6
https://openalex.org/A5038842358,18,8
https://openalex.org/A5011168643,9,5
https://openalex.org/A5018991988,9,7
https://openalex.org/A5029106234,9,15
https://openalex.org/A5063995659,9,23
https://openalex.org/A5079662533,1,15
https://openalex.org/A5047735536,10,8
https://openalex.org/A5043639182,16,3
https://openalex.org/A5064296964,16,25
https://openalex.org/A5018168016,1,5
https://openalex.org/A5019283917,1,5
https://openalex.org/A5027469457,1,7
https://openalex.org/A5024420298,109,2
https://openalex.org/A5075527094,17,1
https://openalex.org/A5033987904,2,4
https://openalex.org/A5068809197,2,4
https://openalex.org/A5033797206,9,30
https://openalex.org/A5077564365,9,3
https://openalex.org/A5089567197,9,3
https://openalex.org/A5032717864,41,2
https://openalex.org/A5090366405,2,6
https://openalex.org/A5050220294,9,7
https://openalex.org/A5044399544,2,4
https://openalex.org/A5072066948,1,5
https://openalex.org/A5010981371,80,6
https://openalex.org/A5035910541,17,3
https://openalex.org/A5052504556,17,3
https://openalex.org/A5024171815,85,4
https://openalex.org/A5022384526,16,4
https://openalex.org/A5062539563,2,3
https://openalex.org/A5047632353,136,2
https://openalex.org/A5053148541,136,5
https://openalex.org/A5031334659,16,5
https://openalex.org/A5048750316,16,2
https://openalex.org/A5011096384,16,1
https://openalex.org/A5052230997,1,5
https://openalex.org/A5054507372,72,5
https://openalex.org/A5034381337,109,3
https://openalex.org/A5037862833,109,3
https://openalex.org/A5029882573,45,6
https://openalex.org/A5064779012,45,6
https://openalex.org/A5029095817,2,2
https://openalex.org/A5026691423,85,3
https://openalex.org/A5023965110,85,3
https://openalex.org/A5083192963,16,2
https://openalex.org/A5010392760,2,2
https://openalex.org/A5006346565,85,6
https://openalex.org/A5069454085,85,4
https://openalex.org/A5052688958,18,4
https://openalex.org/A5004432442,16,7
https://openalex.org/A5022805935,16,7
https://openalex.org/A5033235308,16,7
https://openalex.org/A5091745119,16,7
https://openalex.org/A5047541683,10,3
https://openalex.org/A5072548391,85,3
https://openalex.org/A5090033474,45,3
https://openalex.org/A5045980071,16,5
https://openalex.org/A5023509442,9,5
https://openalex.org/A5081004714,9,5
https://openalex.org/A5087977519,9,5
https://openalex.org/A5009758085,85,3
https://openalex.org/A5077063274,85,3
https://openalex.org/A5047930175,41,2
https://openalex.org/A5020236649,9,4
https://openalex.org/A5009825740,85,2
https://openalex.org/A5054697989,85,2
https://openalex.org/A5058584027,85,3
https://openalex.org/A5002776524,85,3
https://openalex.org/A5064483436,6,2
https://openalex.org/A5015665731,85,3
https://openalex.org/A5004042992,9,4
https://openalex.org/A5064234632,9,7
https://openalex.org/A5058281288,85,2
https://openalex.org/A5057524324,44,8
https://openalex.org/A5057686337,44,4
https://openalex.org/A5032048125,17,5
https://openalex.org/A5050662179,17,5
https://openalex.org/A5003451810,18,5
https://openalex.org/A5016000470,44,7
https://openalex.org/A5076045006,44,11
https://openalex.org/A5076316083,44,7
https://openalex.org/A5085778849,10,3
https://openalex.org/A5085403325,0,6
https://openalex.org/A5070966744,18,13
https://openalex.org/A5077930018,18,8
https://openalex.org/A5089418944,18,8
https://openalex.org/A5086390492,10,2
https://openalex.org/A5026119520,15,2
https://openalex.org/A5031491138,4,7
https://openalex.org/A5042193755,4,6
https://openalex.org/A5063062700,8,7
https://openalex.org/A5015128745,18,16
https://openalex.org/A5015792268,18,6
https://openalex.org/A5090149660,18,12
https://openalex.org/A5046276657,78,9
https://openalex.org/A5063362696,18,6
https://openalex.org/A5005176233,8,4
https://openalex.org/A5016693313,8,4
https://openalex.org/A5007879982,18,6
https://openalex.org/A5019957971,4,5
https://openalex.org/A5051113192,10,2
https://openalex.org/A5013243390,8,5
https://openalex.org/A5008958790,4,4
https://openalex.org/A5052171928,18,8
https://openalex.org/A5051634034,18,5
https://openalex.org/A5090359622,8,6
https://openalex.org/A5061291093,18,3
https://openalex.org/A5021224510,57,8
https://openalex.org/A5024114692,57,8
https://openalex.org/A5066838197,57,8
https://openalex.org/A5068416688,57,8
https://openalex.org/A5078931762,35,4
https://openalex.org/A5048104591,10,3
https://openalex.org/A5080992939,10,3
https://openalex.org/A5002753590,24,6
https://openalex.org/A5020062637,4,3
https://openalex.org/A5024629651,8,6
https://openalex.org/A5056467528,78,6
https://openalex.org/A5015345530,4,8
https://openalex.org/A5078246745,4,6
https://openalex.org/A5017984414,8,5
https://openalex.org/A5029546190,8,6
https://openalex.org/A5033244104,137,1
https://openalex.org/A5065744065,18,3
https://openalex.org/A5029176320,4,3
https://openalex.org/A5074848625,39,3
https://openalex.org/A5008522368,18,2
https://openalex.org/A5012975385,0,4
https://openalex.org/A5089457793,18,4
https://openalex.org/A5019144143,18,4
https://openalex.org/A5042462384,4,3
https://openalex.org/A5025403362,10,9
https://openalex.org/A5063538554,0,6
https://openalex.org/A5074159130,0,6
https://openalex.org/A5038833789,18,3
https://openalex.org/A5040994034,10,6
https://openalex.org/A5090968735,10,6
https://openalex.org/A5051692037,37,2
https://openalex.org/A5041670350,8,7
https://openalex.org/A5050726355,8,7
https://openalex.org/A5081872283,8,7
https://openalex.org/A5019429290,10,1
https://openalex.org/A5081031151,0,3
https://openalex.org/A5082912418,39,7
https://openalex.org/A5009025808,2,2
https://openalex.org/A5016690406,18,5
https://openalex.org/A5034327826,10,4
https://openalex.org/A5037186646,31,12
https://openalex.org/A5013672972,8,5
https://openalex.org/A5002913960,138,14
https://openalex.org/A5075847557,10,6
https://openalex.org/A5046765947,8,14
https://openalex.org/A5077737586,8,5
https://openalex.org/A5022455238,139,6
https://openalex.org/A5090042292,139,6
https://openalex.org/A5033358268,8,5
https://openalex.org/A5022737108,18,3
https://openalex.org/A5061300622,18,3
https://openalex.org/A5073442027,8,4
https://openalex.org/A5001174680,63,6
https://openalex.org/A5040103350,63,3
https://openalex.org/A5091442923,31,4
https://openalex.org/A5002134314,10,2
https://openalex.org/A5026872883,18,5
https://openalex.org/A5018263013,0,5
https://openalex.org/A5021122868,0,5
https://openalex.org/A5056721939,0,5
https://openalex.org/A5083806702,0,10
https://openalex.org/A5088486770,0,9
https://openalex.org/A5025257517,8,7
https://openalex.org/A5029852922,8,7
https://openalex.org/A5053831025,8,7
https://openalex.org/A5066162700,8,7
https://openalex.org/A5005815315,61,4
https://openalex.org/A5039442386,61,4
https://openalex.org/A5051495330,0,4
https://openalex.org/A5080906517,0,4
https://openalex.org/A5032478242,10,2
https://openalex.org/A5072577967,8,6
https://openalex.org/A5020132931,31,4
https://openalex.org/A5055414207,0,4
https://openalex.org/A5062357050,0,6
https://openalex.org/A5012772786,18,7
https://openalex.org/A5091848686,18,7
https://openalex.org/A5073215218,8,5
https://openalex.org/A5083072152,8,5
https://openalex.org/A5040793388,18,1
https://openalex.org/A5005963194,63,2
https://openalex.org/A5029531071,8,3
https://openalex.org/A5044117954,63,3
https://openalex.org/A5011762212,138,6
https://openalex.org/A5017346239,138,6
https://openalex.org/A5057995823,138,6
https://openalex.org/A5059011363,138,6
https://openalex.org/A5022003705,63,2
https://openalex.org/A5087317738,8,4
https://openalex.org/A5049055745,94,6
https://openalex.org/A5001825447,18,2
https://openalex.org/A5038665766,109,3
https://openalex.org/A5024150057,18,4
https://openalex.org/A5033363249,94,4
https://openalex.org/A5049938107,94,4
https://openalex.org/A5048673787,55,2
https://openalex.org/A5037415488,10,4
https://openalex.org/A5043172958,44,4
https://openalex.org/A5027850169,44,7
https://openalex.org/A5061814976,44,7
https://openalex.org/A5044008629,18,3
https://openalex.org/A5018490566,10,12
https://openalex.org/A5021424637,30,7
https://openalex.org/A5063768294,30,6
https://openalex.org/A5008287036,57,4
https://openalex.org/A5083716771,57,28
https://openalex.org/A5007548920,30,7
https://openalex.org/A5021024536,10,3
https://openalex.org/A5024703272,10,3
https://openalex.org/A5030571651,78,27
https://openalex.org/A5052535840,15,1
https://openalex.org/A5018242597,15,2
https://openalex.org/A5070356107,30,5
https://openalex.org/A5066130998,15,1
https://openalex.org/A5079353689,44,4
https://openalex.org/A5068915510,57,3
https://openalex.org/A5069564629,30,4
https://openalex.org/A5023667301,10,7
https://openalex.org/A5051490157,10,7
https://openalex.org/A5079215275,16,6
https://openalex.org/A5033160020,30,2
https://openalex.org/A5072056663,56,1
https://openalex.org/A5016493624,57,5
https://openalex.org/A5064984422,57,6
https://openalex.org/A5001292131,57,1
https://openalex.org/A5022335076,62,2
https://openalex.org/A5028392704,30,3
https://openalex.org/A5071429825,30,4
https://openalex.org/A5048866497,62,4
https://openalex.org/A5088767562,62,6
https://openalex.org/A5052161832,30,3
https://openalex.org/A5033447925,30,5
https://openalex.org/A5067221673,62,3
https://openalex.org/A5060507302,57,8
https://openalex.org/A5065853739,57,4
https://openalex.org/A5017637321,15,4
https://openalex.org/A5091140069,15,4
https://openalex.org/A5010904023,30,7
https://openalex.org/A5024042163,30,6
https://openalex.org/A5025772345,30,6
https://openalex.org/A5059248331,30,6
https://openalex.org/A5083444172,30,6
https://openalex.org/A5008277325,30,3
https://openalex.org/A5054079559,30,4
https://openalex.org/A5079441600,30,2
https://openalex.org/A5065380125,10,3
https://openalex.org/A5058001871,15,1
https://openalex.org/A5027731997,44,2
https://openalex.org/A5020199164,10,5
https://openalex.org/A5054831577,56,1
https://openalex.org/A5008745456,10,2
https://openalex.org/A5026664013,56,3
https://openalex.org/A5006447486,30,4
https://openalex.org/A5038172560,30,4
https://openalex.org/A5066197258,30,4
https://openalex.org/A5021903033,10,5
https://openalex.org/A5039749989,10,5
